case1,case2,label
26204,25924,0
2486,23727,0
11258,10200,1
23017,24957,0
28269,9860,0
25912,12937,0
18400,28032,0
25348,19736,0
24951,14457,0
3888,21504,0
3760,15128,0
25127,20132,0
13926,28240,1
13778,3468,0
9098,5629,0
29019,12834,0
28458,11224,0
22233,33749,1
26699,32698,0
262,3665,0
28056,31632,0
479,20995,0
30791,31184,0
33104,23645,0
6283,32816,0
22627,22350,0
20246,15706,1
31274,8420,0
20602,18585,0
29867,15438,0
4792,28558,0
15640,1316,0
10832,32274,0
25547,21547,0
17009,20695,1
16354,4720,0
4923,8617,0
8699,23642,0
30186,18889,0
27923,21257,0
13420,6511,1
22848,21657,0
1151,24516,0
18624,27173,0
1014,13520,0
25236,7299,0
16226,5894,0
30406,29201,0
3157,29074,0
28664,13614,0
5166,9490,0
6493,8985,0
23140,15106,0
15270,13818,0
19516,7803,1
32226,26973,0
22397,2729,0
15601,20063,0
27175,11648,0
4486,21483,0
28623,20870,0
829,19303,0
7370,29453,0
8307,2888,0
3265,15692,0
3704,9590,0
28934,7587,0
8914,33552,0
8496,13109,0
18972,2958,1
14991,16891,0
31160,16393,1
7058,6559,0
22605,15841,0
9214,9704,0
32237,18699,0
11927,30798,1
19650,33919,0
31020,25620,0
18035,7411,0
20309,4487,0
4468,2962,0
23632,9298,1
20749,10529,0
24362,8883,0
24579,4915,0
33077,24571,0
19692,1509,0
9309,27047,0
22472,30624,0
17770,5688,0
2106,32929,0
299,11399,0
10228,10343,0
21049,2876,0
25246,9221,0
27678,7163,0
10936,2393,0
13345,17409,0
6945,22547,0
18048,615,0
4768,6299,0
737,151,0
8686,27155,0
32605,31411,0
24583,3083,1
1567,10839,0
10360,14183,0
28366,17671,0
30647,25296,0
17219,1147,0
28427,29776,0
29132,15712,0
15607,24516,0
6130,24509,0
28129,19394,0
6189,21603,0
30895,4063,0
15874,27118,0
6352,30889,0
6249,9742,0
29214,29324,0
18032,860,0
22933,5977,0
22170,1646,0
27231,24064,0
32372,1846,0
24960,5497,0
31023,20237,1
13579,29636,0
14707,2978,0
32649,27016,1
11506,33347,0
18867,16701,0
28372,29638,0
30464,21828,0
22930,2496,0
18661,28855,0
32959,4254,1
11516,32494,0
1424,4166,0
2759,28797,0
24327,26408,0
20246,26165,0
11498,2098,0
16712,26156,0
28428,23206,1
19487,23886,0
5485,25892,0
31615,6826,0
2179,31489,0
22976,18388,0
8791,3829,0
10118,4575,0
23607,17378,0
4801,14988,0
27380,13351,0
7374,24740,0
3156,3590,0
14118,22326,0
15918,23623,0
8526,28383,1
16245,14520,1
5882,4494,0
6163,33577,0
2114,6120,0
825,24788,0
32354,19339,0
8635,3879,0
8877,3950,0
25191,19646,0
31079,8499,0
12172,15803,0
31073,23447,0
8878,28859,0
16651,9446,0
27452,29469,0
28155,19023,0
25748,9740,0
2964,33532,1
21510,26690,0
27314,30268,0
1421,25331,0
18787,4172,1
6558,2537,0
25139,10186,0
14270,23146,0
25784,25225,0
3639,13514,0
25267,31887,0
28132,12356,0
12319,20288,1
3463,13060,0
16722,20555,0
27629,21409,0
24687,3660,0
22602,9197,1
5225,26827,0
6248,28123,0
21283,4517,0
10800,20650,0
8212,21448,0
25511,11127,0
24143,16629,0
1370,15697,0
10961,19301,0
16779,20676,0
10524,11359,0
16938,22526,0
15957,12529,0
5337,20342,0
12619,17809,0
32430,30369,0
27012,11883,0
3924,12847,0
23150,32824,0
10280,32724,0
18059,14332,0
7814,19146,0
20090,27216,1
2975,8161,0
25306,33565,0
32696,22119,1
12746,6777,0
31781,14681,0
31873,33495,0
5123,1785,0
3865,8611,0
5577,24713,1
11046,7600,0
1346,4813,0
9120,21349,0
27315,4107,0
25035,6144,0
26885,15918,0
15918,25166,0
13854,24969,0
24060,1784,1
18886,26721,0
1632,23423,1
631,18390,0
22360,33713,0
28176,1723,0
33646,3473,0
22402,18075,0
6991,9001,0
11231,3552,0
29380,5192,0
25830,28260,0
14442,23002,0
16060,6865,0
1430,27271,0
30797,1602,0
1962,16343,0
11051,22538,0
28955,19343,0
23903,23292,0
7550,4411,0
2599,450,0
526,9182,1
22716,22888,0
19919,25094,0
4515,11374,0
4767,6793,0
14598,7054,0
15674,6629,0
5174,30229,0
2593,18409,1
29510,26580,0
31240,30652,0
19254,8299,0
10168,9399,0
12094,20197,1
30056,28264,1
30531,16935,0
13901,11227,0
21447,6913,1
10557,4333,0
21234,3947,0
20242,10736,0
2373,1236,1
27305,31564,1
18733,31218,1
33643,32053,0
8745,340,1
13745,27169,1
6,24066,0
2358,17324,0
27024,10708,1
2666,16237,0
26895,28780,0
18440,7198,0
31639,25939,0
7438,8355,0
32461,7203,0
32625,19723,0
2849,28504,1
26140,26084,0
30308,9519,0
30277,20286,0
16714,15859,0
18668,10288,0
16594,30933,0
26151,28407,0
29569,32300,1
30633,11964,0
32337,18086,0
5119,15774,0
25764,26612,0
27273,8762,0
32910,26537,0
15195,16523,0
19013,956,0
22869,20216,0
16944,16043,0
8480,20111,0
21375,1306,0
24569,29103,0
6390,25067,0
14241,10871,1
4297,16763,0
12992,7955,0
14643,10009,1
14206,29543,0
7764,9087,0
33583,19049,0
26141,20617,0
11906,2845,0
16739,10748,0
3560,18133,0
19103,20420,1
24565,20960,1
11303,23612,0
14636,23405,0
7420,27046,0
3682,9499,1
15488,2259,0
21621,14233,0
30077,19986,0
21001,1501,0
19388,12250,0
8051,23480,0
19749,14837,0
16383,8538,0
21139,21422,0
20142,16893,0
24600,4269,1
25229,27619,0
3187,22545,0
31184,16950,0
23057,21880,0
20056,7468,0
25725,5571,0
33056,22662,0
27603,8737,0
24090,16754,0
21642,32734,0
17886,29072,0
26328,15934,1
25207,20637,0
16705,9768,1
26940,28994,0
5848,14388,0
15170,5599,0
15474,22679,0
22874,24460,1
14725,4834,0
22144,22531,0
25142,11329,0
28812,17095,0
8840,22870,0
22370,21338,0
5762,21138,0
23235,10474,0
7563,19143,0
23516,2310,0
2971,10298,0
24332,10853,0
1656,13070,1
26581,24727,1
31204,16785,0
12757,20021,0
23875,29650,0
33032,22117,0
28446,20301,0
10938,30153,0
32073,30213,0
13661,16939,0
17444,3375,0
3049,24810,0
5901,28040,0
16866,21636,0
20173,11209,0
9240,29651,1
21239,11075,0
8309,16541,0
30869,8427,0
33211,22765,0
16411,6158,0
28038,367,0
113,9688,0
33961,19503,0
28164,7241,0
1342,12605,0
8021,15942,0
11584,19571,0
7435,28308,0
21710,22801,0
27232,12452,1
19511,11918,0
11107,31821,0
27567,5280,0
23550,5733,0
5188,18934,1
9865,5573,0
19077,28357,0
7537,20436,0
17087,6138,0
5771,10786,0
23472,13391,0
2032,19957,0
26069,32943,0
12447,251,0
15247,8544,0
7078,4542,0
2026,5090,0
2229,4371,0
2540,17963,0
33028,23489,0
10922,33678,0
13308,9790,0
20313,18808,0
15085,26054,0
9161,12850,0
30463,12413,0
13773,4182,0
32647,7434,0
11258,21297,1
31279,27995,0
15139,12191,0
19887,6133,0
27838,27124,0
9273,30999,0
10025,15017,0
15792,8294,0
13687,24166,0
9386,4346,0
8466,26978,0
29564,24895,1
10752,15306,0
21820,28807,0
26199,21464,0
8750,4916,0
22678,27438,0
8264,14600,0
23387,17999,0
12012,15836,0
21519,2297,0
33300,5982,0
7825,30667,0
15466,788,0
29614,6072,0
5409,24223,0
24234,32634,0
3374,29576,0
27674,28474,0
22994,18629,0
32514,26359,0
7277,32529,0
11250,2397,0
17974,27821,0
32705,15126,0
29551,24755,0
19126,5823,0
2403,1203,0
21071,4131,1
9973,15902,0
27769,9001,1
33131,33411,0
15692,5124,0
21334,25826,0
6264,4196,1
16329,7633,1
25507,2083,0
15783,19142,0
13130,31678,0
9315,20978,0
89,14295,0
15060,6094,1
2462,24489,1
20463,16615,0
28293,29533,0
30391,21710,0
30378,2262,0
18657,5897,0
18941,16186,0
11091,11079,0
3309,2039,0
10424,12887,0
17005,15448,1
8861,13521,0
22248,14438,0
205,26914,1
11593,16060,0
20037,8530,0
18598,30983,0
18254,31448,0
17188,30519,0
26703,4252,0
7778,17142,0
29644,25479,0
30094,24123,0
30815,2236,0
7470,24053,0
7615,6000,0
8415,26514,0
26015,4885,0
2065,9840,0
25160,25874,0
10648,29776,0
24692,7296,0
10547,23606,1
6430,29286,0
27239,23566,0
5185,15485,1
33291,32021,0
4278,20739,0
558,11870,0
26814,22790,0
10411,28229,0
23005,33067,0
33917,6443,0
6399,28738,0
18734,855,0
4645,12810,0
20505,14340,0
14106,16422,1
9366,27536,0
18299,10405,0
5234,26852,0
12889,15093,0
132,7759,0
20722,22878,0
7857,744,0
19867,30908,0
5504,5193,1
25377,4469,1
24488,14289,0
13773,20798,0
12093,9137,0
33872,27662,1
207,12421,0
32599,10478,0
21642,2301,0
17278,17926,1
33449,16020,1
10821,21165,0
28107,22426,0
24410,20734,0
33812,10069,0
18740,31657,0
4178,13286,0
21117,633,1
8465,19371,0
28716,18322,0
5700,9697,1
19519,6285,0
8613,28950,1
26174,29672,1
10180,21459,0
2106,11890,0
2894,25045,1
9302,6698,0
17353,25049,0
19839,26223,0
27119,30220,0
19980,10991,0
21266,24896,0
25032,4134,0
12385,15695,0
4145,3223,0
23022,8141,0
200,30884,0
4943,31007,1
12800,14087,0
7413,11118,0
17214,20897,0
26597,7143,1
24692,11040,0
24284,3618,0
1196,10945,0
24298,33589,0
6357,4185,1
29751,17927,0
21833,21349,0
18882,7090,0
14892,11290,0
4734,18166,0
12463,2286,0
23544,33583,0
33153,16255,0
12556,689,1
6757,32602,0
28581,12067,1
15197,4726,0
16803,16280,0
31189,223,1
2033,17695,0
24528,30466,0
6613,25281,0
27255,16661,0
13542,7589,0
8219,6915,0
26895,11608,0
14940,7186,0
30792,33989,0
6660,28428,0
23215,18842,0
17142,320,0
15978,6357,0
33706,4935,0
12535,23533,1
32746,10575,0
21875,26944,0
6294,23624,0
10001,14502,1
24519,12628,0
12297,28121,0
4433,24296,1
6092,22453,0
25310,33570,0
22168,13974,0
33984,19845,0
23438,22430,1
20834,5235,0
20696,19111,0
23403,30850,0
32245,25090,0
18249,20581,1
10603,2580,0
17261,31460,1
1976,16659,0
8721,11468,0
16159,13081,0
21620,24821,0
16821,1111,0
25232,22477,0
15944,32288,0
18239,2582,0
8147,25036,0
26578,16146,0
2883,17469,0
23257,20319,0
28117,30664,0
25932,24749,0
4988,30935,0
15216,24838,1
5901,30722,1
19725,31341,0
28156,11858,0
16178,20774,0
3544,17724,1
19925,28299,0
6271,25886,0
33593,10160,0
19544,22737,0
33144,5027,0
506,13472,0
15298,14626,0
6857,28807,0
31537,24246,0
5137,10678,0
4931,16590,0
21833,19575,0
3841,3488,0
19381,19282,0
31024,20682,1
8772,12514,0
26453,5559,0
21596,24179,0
7881,4969,0
11919,3233,0
18657,9697,0
33477,24250,1
12713,5437,0
12690,31127,0
30513,5354,0
2366,12832,0
8420,10193,0
10404,20362,0
29904,18401,0
29495,20577,0
12556,5595,1
7944,5652,0
951,12463,0
10693,12096,0
30710,17306,0
1308,16441,0
19288,13232,0
40,15991,1
14130,27273,0
31541,19803,0
7674,5472,1
31388,29713,0
26099,2569,0
24826,32954,0
29209,26181,0
17036,30796,0
29562,25946,0
25269,20900,0
9458,11798,0
5670,7507,0
1781,10766,0
3614,30402,0
7989,3158,0
8717,22362,0
26368,26454,0
5432,3111,0
14221,14466,0
4108,1755,0
25185,287,0
32737,4966,0
27415,389,0
15722,32489,0
1851,22771,1
29305,17991,0
30600,18832,0
18842,6910,0
5426,10571,0
28688,7905,1
5844,16325,0
26054,19378,0
552,31190,0
20303,2298,0
2392,14610,0
30755,20920,0
22236,9275,1
11932,20821,0
24114,4849,0
28429,1225,0
9244,29611,0
30824,15401,0
31516,20175,1
21379,12409,0
8697,5034,0
25605,4319,0
26189,5809,0
15907,12964,0
7166,20946,0
17611,23364,1
3350,16001,0
5157,13869,0
89,18679,0
8690,1736,0
10520,23153,0
23698,32099,0
2342,9730,0
27603,13888,0
620,26567,0
12785,15470,0
33252,28906,0
22488,12838,0
1545,14299,0
9039,32665,0
8993,29839,0
13727,9651,0
5724,27870,0
7764,2653,1
21738,18386,0
13106,16773,0
30750,31543,0
59,23278,0
11041,17321,0
14846,21967,0
5849,7319,1
12193,27969,0
24039,4591,1
12059,32798,0
4145,33758,1
12466,24175,0
14322,4042,0
10611,1486,0
23284,21264,0
18666,31288,0
10083,32713,1
25665,13397,1
31164,25872,0
528,13707,1
27241,6846,0
32451,11983,0
2746,16780,0
3444,30632,1
22362,2502,0
18769,12688,0
17586,13584,0
31975,33198,0
27336,6450,0
13356,22197,0
31297,31648,0
20430,24191,0
21842,5664,0
26863,22423,0
18432,10869,0
4279,20637,0
17580,21157,0
23444,3744,0
28472,10964,0
21409,26610,0
11906,7179,0
12201,29806,0
17418,12106,0
32091,25118,0
27620,6229,0
7889,16467,0
14931,5577,0
7658,20078,0
1714,25426,0
13288,2300,0
27474,25198,0
31305,10872,0
24822,29501,1
4962,4801,0
8051,2075,0
6455,9385,0
27135,9377,1
22209,15821,0
10621,32491,1
8600,32709,0
3650,26888,0
27398,10704,0
33375,28123,0
23382,33705,0
11440,12455,0
10523,28524,0
9904,31558,0
12682,33319,0
23881,26081,0
2225,5022,0
21699,25189,0
7449,4817,0
19237,11600,0
30527,20289,0
32523,6236,0
23832,13677,0
30886,22730,0
16718,23516,0
11296,12572,0
10366,20271,0
5313,21747,0
5601,29657,0
18673,10208,0
29361,19442,0
19721,6853,0
9081,28879,0
7598,11499,0
27248,29033,0
4406,27174,0
1060,28376,1
15215,29257,0
29732,2479,0
746,4051,0
5627,7880,0
22690,23712,1
24858,30463,0
31606,14123,0
23456,12476,1
10225,19968,0
33466,19040,0
32346,15422,0
18361,28867,1
10914,29716,0
514,32460,0
3893,23114,0
8903,23209,0
29899,28757,0
5249,4443,0
19034,32946,0
17898,1733,1
8769,10914,0
26517,19812,0
32636,14871,0
31371,16401,0
20801,18374,0
20127,33306,0
27595,16190,0
20806,18298,0
1735,5773,1
8821,9211,0
22423,33565,0
14205,29896,1
24725,3687,1
27096,13234,0
27044,19177,0
33443,13350,1
9042,21686,0
9569,12393,0
26071,13610,0
15186,25040,0
1311,14754,0
25395,20129,0
16468,21320,0
2942,30915,0
27835,17635,0
4971,22259,0
2894,25033,0
19897,25520,1
11861,21477,0
5170,4337,0
23843,2147,1
26377,1835,0
32362,26276,0
2286,2865,1
33501,9942,0
29522,12636,0
20226,30792,0
11301,28054,0
5992,31011,0
33386,14647,0
18170,32165,1
2340,15534,0
6807,19310,0
15396,26462,0
24568,2542,0
4725,177,0
25952,15849,1
23197,3696,0
23838,871,0
29503,31531,0
24482,23322,0
15163,8560,0
29148,31536,0
2738,16413,0
13031,1210,0
19888,2997,0
15552,19708,0
26432,11679,0
31400,33836,0
12135,30384,0
735,31573,0
32865,8460,0
31116,2895,0
13944,27870,0
31723,21251,0
17680,2646,1
28300,21710,0
22136,2385,0
25009,14411,0
22544,9839,0
29961,11570,0
22086,10148,1
5822,11517,0
13372,22346,0
25332,8907,0
8055,13567,0
31782,23579,0
16955,18399,0
16290,6949,0
9998,18551,0
10702,31391,0
27760,25037,1
10605,2444,0
8490,7640,0
24164,25332,0
23192,22870,1
17782,3242,0
12217,10438,0
7615,21995,1
20179,20041,1
29491,2407,0
11289,4693,0
18803,20272,0
23542,3906,0
21804,25783,0
6992,15711,0
7009,26108,0
33227,33979,0
894,31391,0
2613,18631,1
32878,33956,0
29671,28244,0
21941,13215,0
1703,21199,1
22482,9530,0
24436,16402,0
3281,29853,0
653,15024,0
3286,14640,0
29745,12665,0
10877,12440,0
11054,17665,0
33233,32385,0
25570,25742,0
5221,17395,0
30172,20402,0
5692,14629,0
14770,27266,0
3905,1182,0
30186,13157,0
22451,2757,0
3207,29126,0
12524,7040,0
2267,3110,0
28607,22253,0
8377,21932,0
4573,26446,0
8567,31839,0
31259,6381,1
25193,31334,0
4756,33253,0
29035,25848,0
4098,4946,0
26015,30982,1
8893,3188,1
20810,32218,0
30223,19305,0
23735,4870,0
15199,28165,0
33132,4756,0
20695,14512,1
21135,2030,0
29819,25658,0
23052,32833,0
13849,27741,0
13444,29092,0
33239,23435,0
27553,10816,0
30648,33037,0
913,20213,0
6952,20197,0
27296,25662,0
23186,5206,0
30317,8203,0
26259,7222,0
4993,32491,1
21259,26853,0
8441,19264,0
26298,25939,0
12756,4146,0
33702,21458,0
16239,13345,0
2271,5763,0
28419,10409,0
32087,10321,1
26573,33679,0
31983,10926,0
257,20772,0
4992,8746,0
27420,24432,0
25834,5550,0
22522,23359,0
14201,8732,0
25664,4045,0
1144,3281,0
21731,16385,0
24031,10033,0
22527,30513,0
5394,1542,0
5666,24525,0
19761,13019,0
13874,13656,0
22924,32381,0
25880,31424,0
31355,8582,1
4134,31403,0
23763,21567,1
30757,14171,0
28266,19657,0
5818,31599,0
16688,8387,0
17442,16779,1
30627,29279,0
5122,5057,0
6887,11394,0
3668,21908,0
10174,29143,0
26654,3040,0
15890,1393,1
20321,1255,0
23119,14485,0
20294,15809,0
22956,18428,0
599,1617,0
8233,4857,0
9075,32752,0
33422,7661,0
11094,31441,1
18955,808,0
12139,5275,0
21811,19458,0
24657,22838,0
30188,24159,0
24490,32621,0
32472,1954,0
32988,19494,1
1901,9497,1
32265,8722,0
14606,21142,0
27400,21346,0
30304,25179,1
25091,15320,0
19368,2467,0
28866,2174,0
7422,28789,0
8519,6077,0
12745,282,0
27730,20081,0
17196,26119,0
18360,3165,0
32842,22157,0
11570,13152,0
26922,3236,0
28129,28326,0
28838,5179,0
3433,14124,0
15829,24746,0
21914,32952,0
19386,33403,0
6629,26255,0
21101,15662,0
694,30553,0
32005,16509,1
11931,27228,1
22593,5181,0
12086,31319,0
33916,14588,1
25560,18656,0
11867,22178,0
19060,3179,0
9814,11291,0
22052,24235,0
21537,33070,0
17960,5719,0
10184,32493,1
13348,18212,0
29167,7010,0
9595,7219,0
572,21034,0
2954,19389,0
17599,24570,1
23794,23144,0
28168,24049,1
31238,22691,0
10575,1681,0
27907,25513,0
8788,11320,0
2921,24536,0
2982,8946,0
12216,15085,0
5592,12880,0
31472,126,0
26818,26036,0
4759,32207,0
33926,14575,0
1798,7963,1
28378,23621,0
24240,24310,0
30534,21523,0
10181,16190,1
27800,3773,0
10691,5217,0
10752,22668,0
22423,5950,1
4336,112,0
26704,25680,0
1668,9548,0
13444,6536,0
29725,28204,0
33868,21378,0
15696,19039,0
24169,11261,0
4197,2294,0
12352,4579,0
8184,28587,1
15843,15019,0
22379,24869,0
2515,26603,0
17053,14719,0
33144,33303,0
30536,30689,0
3408,5087,1
4658,21156,1
20727,23190,0
9655,18204,0
17020,19100,0
16600,31290,0
17982,16081,0
4208,7166,1
1727,10995,0
18578,26688,0
15767,33504,1
9558,7964,0
399,17158,0
12756,16088,1
31863,14012,0
6780,27223,0
8173,3730,0
25533,30682,0
1642,25123,0
8829,17246,0
16187,12684,0
15390,16078,0
23207,9290,1
9375,2617,0
25155,464,0
3066,32850,0
3481,222,0
25352,18226,0
1231,1154,0
13658,21245,0
8054,2078,0
18595,13135,0
11983,13566,0
14495,6903,0
26521,13160,0
10210,25643,0
31787,28913,0
30671,2974,0
898,13109,0
6623,11278,0
27613,16097,1
30210,3275,0
3390,2862,0
5126,17419,0
16195,27737,0
13949,13169,0
6157,25341,0
7110,12983,0
1030,33818,0
6475,7297,0
25874,32989,0
31732,17063,1
6957,5041,0
5197,12569,0
29953,29461,0
25472,31423,0
22375,9327,0
31923,20898,0
31498,8398,0
11959,32684,0
25097,25632,0
9301,28722,0
17146,3064,0
28997,4945,1
21721,9841,1
20967,23111,1
26945,10197,0
28171,18711,0
28745,30850,1
10795,32447,1
29229,23650,0
8274,15267,0
2070,26219,0
14041,12462,0
27917,29647,0
1576,6184,0
14583,3746,0
23695,29963,0
21083,30197,1
3717,8609,0
6155,32940,0
9867,13351,1
8335,581,0
6518,28451,0
16768,4003,0
19488,2443,0
10734,13950,0
18537,10295,0
24023,23959,0
93,21358,0
23084,13523,0
1523,24147,0
16837,11839,0
293,12550,0
20695,19762,0
20378,18215,0
29663,13308,0
27041,19637,0
27833,24565,0
1997,191,0
9439,33559,0
10466,4526,0
12361,18443,0
5428,7759,0
30121,25423,0
31251,24768,0
12712,23439,0
32836,10559,0
8697,26669,0
9012,13123,0
25453,31843,1
2241,29484,0
5194,13319,0
3116,5721,0
24138,31659,0
28276,19972,0
9191,31450,0
33946,22088,0
26479,32973,0
32608,6249,0
19501,26956,0
13224,17879,1
10590,19041,1
2871,15267,1
25947,15451,0
27901,28777,0
4744,17617,0
24983,24964,0
31009,9172,0
17407,27413,0
8300,27129,0
15569,10039,1
14935,23601,0
14335,10040,1
6782,25278,0
24180,27358,0
20350,18608,0
21850,612,0
12081,30489,0
21755,4957,0
6450,30732,1
17987,13536,0
26641,2834,0
9168,16540,0
23984,30700,1
23118,12927,0
27133,26110,0
5867,29901,0
27658,31199,0
23532,6395,0
8215,28726,0
3391,22962,0
27101,2420,0
11795,20412,0
10315,106,0
29613,29941,0
31015,20362,0
4614,21905,0
10621,33514,0
29071,26286,0
27929,30395,0
5738,33598,0
8892,31201,1
8929,19979,0
24026,21222,0
14237,24217,0
12649,8686,0
10097,30979,0
24512,25065,0
30794,23892,1
17821,8616,0
21588,23856,0
5096,21033,1
32705,19682,0
6510,32493,0
3907,2233,0
12700,14955,0
13704,26899,0
31082,1496,0
28782,69,0
11330,6903,0
26465,8848,0
679,19689,0
22065,21485,0
10077,2942,0
8845,8672,0
11359,14508,0
22815,26153,0
21301,8470,0
18658,25374,0
26651,26544,0
33496,18112,1
6025,29140,0
26287,23606,0
4060,33164,0
33317,21033,0
10500,2173,0
11258,29200,0
32274,21517,0
6293,5481,0
891,29637,0
7809,22148,0
18150,14497,0
17368,2811,0
9736,5197,0
18497,6472,0
24468,8061,0
25898,26231,0
25048,19360,0
22777,8261,1
26127,15301,0
14105,30250,0
24979,28787,1
20037,9027,0
15324,15902,0
22791,24431,0
17459,5186,0
27375,11582,0
8391,30513,0
33905,13787,0
26093,29696,0
27081,9375,0
16148,4456,0
16566,5652,0
29596,32578,0
23073,1650,0
18795,31421,0
13534,11260,0
12528,20527,0
5500,18804,0
20138,21213,0
13852,10231,0
17061,5389,1
18488,9609,0
18684,7963,0
20249,22715,0
11685,3168,0
31596,24751,0
25488,1299,0
16003,16601,1
15438,32492,0
5961,5822,0
26299,6234,0
20070,12161,1
18169,30847,0
33499,31971,0
32863,25243,0
29599,32601,0
15027,10463,0
26218,3274,1
27732,14719,0
19978,12571,0
1436,17962,0
10266,6953,0
22025,23239,0
7218,20904,1
16780,18750,0
5704,29296,0
3476,294,0
32858,8881,0
15622,25160,0
13588,29529,0
29405,26829,0
20078,23541,0
33408,28389,0
20559,32860,0
11387,19653,0
19992,29166,0
26820,6952,0
13148,16963,1
20577,6719,0
24423,30304,0
14840,1371,0
31395,30758,0
28831,21200,0
7513,2537,0
23685,17984,0
5365,21777,0
24325,33888,0
19937,249,0
1310,142,0
20266,16211,0
9641,15890,0
32567,22830,0
32773,7502,0
23052,16094,0
17351,20726,0
26918,4706,0
18015,2824,0
31702,32355,0
29229,4766,0
32077,24483,1
33619,10176,0
10502,13123,0
8585,27470,0
27430,32262,1
28701,11620,0
13535,16083,0
964,15583,0
26185,17567,0
29299,2184,0
23671,2307,0
18161,66,0
8561,26618,0
18295,27266,0
12147,10900,0
7026,32206,0
1286,204,1
25700,16745,1
24963,20148,0
2581,20343,0
20665,29248,0
18380,27590,1
20539,33899,1
13111,4640,0
11626,22944,0
8692,2655,0
19842,18594,0
24315,24066,0
20227,15463,0
4123,16077,1
23310,22427,0
13660,12134,0
13640,21592,0
16614,9907,0
32940,28320,0
3016,27946,0
5639,32233,0
21535,8616,0
3769,19457,0
26324,30052,1
16342,23727,1
32495,12551,0
33844,18996,0
13340,25257,0
19696,13974,0
6926,31279,0
12670,10640,0
5536,3661,0
28586,27272,0
13082,31949,0
4673,11701,1
16165,33889,0
24659,5984,0
28032,31721,0
2718,11995,0
2753,12820,0
6790,5671,0
11027,25152,1
19117,26728,0
6580,1,0
14740,5770,0
6451,15727,0
26011,20035,0
1600,23144,0
24421,2813,1
2485,13949,0
19563,33449,0
23177,32468,1
22586,13017,0
13562,16776,0
4696,25264,0
7438,12307,0
4437,4074,0
1640,4127,0
19125,16877,0
7912,21115,0
27591,7522,0
19747,765,0
18991,21341,0
17826,15666,0
13510,30688,0
11971,30747,0
7162,33156,0
7860,18484,0
17311,19751,1
23362,7856,0
30165,29104,0
26573,3344,0
20862,9584,1
20308,20682,0
17137,29525,0
12869,16898,0
28352,16147,1
23525,10258,0
1659,31767,0
9173,33653,0
17184,27079,0
14219,7653,1
23901,26947,0
3815,28004,0
28786,11064,0
33316,21296,0
5171,24966,0
3634,16270,0
14557,17921,0
18490,13031,0
15524,4292,0
22082,12460,1
6962,4243,0
21156,31489,0
33551,20393,1
17701,21317,0
29330,28828,0
1567,19557,0
28380,21094,0
2994,10129,0
23120,8976,0
207,17377,0
27293,32426,0
22625,17060,0
5833,30186,0
13638,9007,0
33718,18093,0
7780,11945,0
17165,11819,0
16165,913,0
30312,4505,1
12683,12594,0
23949,18058,1
12863,21751,0
1936,24024,0
10935,30044,0
9958,4790,0
6620,11641,0
23213,32637,0
19783,23630,0
33260,20389,0
7555,13528,0
9526,5930,0
24020,17727,0
19559,26318,0
11283,25465,0
31425,15070,0
13442,16864,0
32024,10163,0
30681,29563,0
17167,9219,0
2245,33494,0
25859,12649,0
579,3699,1
25160,17874,0
2174,31443,0
13606,3324,0
5986,11360,0
30822,15055,0
9700,11610,0
5654,18930,0
27334,16449,0
4531,13435,0
2230,405,0
4017,28579,0
22195,26720,0
21647,20605,0
14989,9314,0
475,19352,0
7887,19203,0
21542,198,0
24442,2779,0
19953,24657,0
13771,20362,0
19606,6577,1
16538,5495,1
19741,9147,0
15057,32814,0
22009,12903,0
8057,22472,0
9573,21083,0
4071,18084,0
19429,14284,0
12430,22893,0
26827,332,0
6119,4144,0
16166,14867,0
6686,30260,1
30566,13921,0
17785,12758,0
13705,26218,1
27377,24668,0
7357,19081,0
623,24182,0
2934,117,0
7125,11304,0
17623,26949,0
12323,29582,0
26876,21738,0
26745,29196,0
14356,29847,0
16717,25646,0
13254,23379,0
8779,3533,0
24145,9365,0
18042,17659,0
23123,13109,1
16641,8497,0
28505,29182,0
18607,7250,0
8192,16296,0
19496,28551,0
6691,139,0
19354,12874,0
28627,16883,0
13883,3812,0
24486,19607,0
28108,20646,1
12130,11283,1
31181,29417,0
7939,30905,0
4138,6631,0
19931,14259,0
27878,31041,0
22657,1272,0
29463,15947,0
23490,27040,0
29662,23700,0
21287,24374,0
1016,5128,1
6877,19415,0
975,24442,0
20696,3255,0
24324,27201,0
2574,8428,0
11501,2310,0
11617,23659,0
18364,10769,0
15671,21121,0
26988,33671,0
17554,29073,0
860,7015,0
2670,12373,0
27014,31251,0
31579,27031,0
30342,20329,0
22659,14285,0
14147,19023,0
5200,27794,0
16374,6710,0
22723,22143,0
10421,13751,0
13223,28075,0
23574,12305,0
33337,13357,1
14721,33627,0
33736,17858,0
14708,20244,0
10849,12799,0
28933,14693,0
17327,31426,0
14147,138,0
25714,6349,1
20977,27115,0
15998,10403,0
10210,19264,0
5458,7866,0
7077,31964,0
1638,29025,1
21133,28722,0
24332,5205,0
24435,21659,1
2644,17336,0
25412,5324,0
4383,22812,0
7245,6394,0
3309,27107,0
2085,19249,1
24259,30444,1
8829,16288,0
14209,12087,1
13545,982,0
346,21689,0
28635,15729,0
25390,17369,0
30742,33496,0
16669,15425,0
10684,18090,0
20041,1691,0
33036,15467,1
11282,6475,0
28387,8995,0
28197,17578,0
12221,29304,0
